Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD100140,2024-05-27,2024-05-29,Same Day,CUST3048,Customer 165,Consumer,USA,New York,New York,15100,East,PROD240,Furniture,Tables,Tables Model 830,4566.19,6,0.1,546.49
ORD100141,2025-09-19,2025-09-22,Second Class,CUST2609,Customer 2526,Home Office,USA,Dallas,Texas,49221,South,PROD707,Technology,Accessories,Accessories Model 444,3220.4,3,0.2,38.43
ORD100142,2025-03-02,2025-03-07,First Class,CUST4263,Customer 3682,Home Office,USA,Minneapolis,Minnesota,92478,Central,PROD127,Technology,Accessories,Accessories Model 711,4521.36,8,0.0,1140.02
ORD100143,2024-06-23,2024-06-28,Same Day,CUST1605,Customer 3366,Home Office,USA,Detroit,Michigan,41745,Central,PROD132,Technology,Copiers,Copiers Model 686,10332.89,10,0.05,2118.83
ORD100144,2025-02-24,2025-03-01,Same Day,CUST4575,Customer 3475,Home Office,USA,New York,New York,18163,East,PROD822,Furniture,Tables,Tables Model 241,1245.0,6,0.15,245.45
ORD100145,2025-04-15,2025-04-20,First Class,CUST3237,Customer 1452,Home Office,USA,Seattle,Washington,99226,West,PROD758,Office Supplies,Storage,Storage Model 922,3697.28,8,0.2,950.22
ORD100146,2024-10-31,2024-11-07,First Class,CUST3887,Customer 850,Home Office,USA,Miami,Florida,74094,South,PROD424,Office Supplies,Binders,Binders Model 591,3045.49,4,0.1,235.9
ORD100147,2025-02-08,2025-02-15,First Class,CUST4910,Customer 3167,Consumer,USA,Miami,Florida,48070,South,PROD143,Technology,Accessories,Accessories Model 394,4343.73,5,0.0,925.03
ORD100148,2025-07-05,2025-07-08,First Class,CUST1562,Customer 448,Home Office,USA,Boston,Massachusetts,86917,East,PROD345,Office Supplies,Storage,Storage Model 348,2551.63,5,0.3,-23.93
ORD100149,2025-04-28,2025-04-29,Second Class,CUST1021,Customer 3951,Home Office,USA,Philadelphia,Pennsylvania,30701,East,PROD516,Technology,Phones,Phones Model 768,673.17,4,0.0,100.36
ORD100150,2024-04-01,2024-04-07,Second Class,CUST3191,Customer 3026,Home Office,USA,Detroit,Michigan,14888,Central,PROD279,Technology,Phones,Phones Model 527,1990.87,5,0.1,55.24
ORD100151,2024-02-08,2024-02-09,First Class,CUST3326,Customer 2469,Consumer,USA,Los Angeles,California,53914,West,PROD391,Office Supplies,Paper,Paper Model 565,3032.3,3,0.3,630.15
ORD100152,2025-04-14,2025-04-20,First Class,CUST3943,Customer 763,Consumer,USA,Chicago,Illinois,54185,Central,PROD909,Technology,Accessories,Accessories Model 402,5780.96,5,0.05,746.93
ORD100153,2025-11-16,2025-11-17,Second Class,CUST1575,Customer 1956,Corporate,USA,Los Angeles,California,42512,West,PROD106,Technology,Copiers,Copiers Model 367,4656.56,7,0.15,74.6
ORD100154,2024-09-24,2024-09-30,First Class,CUST3837,Customer 968,Consumer,USA,Chicago,Illinois,97528,Central,PROD221,Office Supplies,Paper,Paper Model 576,4763.03,6,0.1,866.22
ORD100155,2025-10-16,2025-10-19,First Class,CUST3517,Customer 905,Consumer,USA,Houston,Texas,27507,South,PROD589,Office Supplies,Storage,Storage Model 256,7304.0,9,0.3,1001.28
ORD100156,2025-07-04,2025-07-11,Second Class,CUST4120,Customer 1014,Home Office,USA,Minneapolis,Minnesota,88094,Central,PROD994,Technology,Accessories,Accessories Model 906,4081.05,7,0.3,290.77
ORD100157,2025-07-14,2025-07-19,Second Class,CUST3345,Customer 2199,Consumer,USA,Philadelphia,Pennsylvania,31566,East,PROD435,Office Supplies,Storage,Storage Model 974,8265.13,6,0.0,691.48
ORD100158,2024-02-26,2024-03-01,Second Class,CUST3102,Customer 1702,Corporate,USA,Chicago,Illinois,83912,Central,PROD159,Technology,Phones,Phones Model 672,1314.05,10,0.15,188.06
ORD100159,2024-08-11,2024-08-16,Standard Class,CUST1185,Customer 1736,Corporate,USA,Minneapolis,Minnesota,18357,Central,PROD654,Office Supplies,Storage,Storage Model 161,337.11,1,0.15,-3.07
ORD100160,2025-10-23,2025-10-27,First Class,CUST4650,Customer 1567,Corporate,USA,Boston,Massachusetts,59479,East,PROD484,Furniture,Tables,Tables Model 182,7701.22,7,0.05,2000.38
ORD100161,2024-08-16,2024-08-23,Standard Class,CUST4097,Customer 94,Corporate,USA,Seattle,Washington,70686,West,PROD789,Office Supplies,Binders,Binders Model 836,1444.14,3,0.2,11.85
ORD100162,2024-04-25,2024-04-26,Same Day,CUST3518,Customer 3138,Consumer,USA,Minneapolis,Minnesota,41544,Central,PROD311,Office Supplies,Binders,Binders Model 168,1809.88,4,0.15,131.57
ORD100163,2024-02-15,2024-02-19,Same Day,CUST1959,Customer 2211,Consumer,USA,Philadelphia,Pennsylvania,17398,East,PROD243,Furniture,Tables,Tables Model 615,7426.05,10,0.3,-411.38
ORD100164,2024-11-24,2024-11-26,First Class,CUST4589,Customer 587,Home Office,USA,Houston,Texas,78321,South,PROD326,Technology,Copiers,Copiers Model 523,4343.61,6,0.2,746.06
ORD100165,2025-03-13,2025-03-18,Same Day,CUST1192,Customer 3983,Corporate,USA,Dallas,Texas,94320,South,PROD787,Furniture,Bookcases,Bookcases Model 490,9583.94,10,0.3,1128.97
ORD100166,2025-04-29,2025-05-01,Second Class,CUST2231,Customer 3513,Home Office,USA,Miami,Florida,28920,South,PROD925,Office Supplies,Paper,Paper Model 574,1558.33,3,0.1,368.27
ORD100167,2024-07-27,2024-07-30,Standard Class,CUST4777,Customer 1843,Corporate,USA,Philadelphia,Pennsylvania,22119,East,PROD648,Office Supplies,Paper,Paper Model 841,1572.89,9,0.2,67.41
ORD100168,2025-08-24,2025-08-30,Second Class,CUST2963,Customer 856,Corporate,USA,Los Angeles,California,49739,West,PROD115,Office Supplies,Paper,Paper Model 316,628.24,10,0.2,-5.13
ORD100169,2025-02-10,2025-02-12,First Class,CUST4176,Customer 1160,Corporate,USA,Seattle,Washington,71112,West,PROD646,Furniture,Bookcases,Bookcases Model 764,7976.4,8,0.05,1923.35
ORD100170,2025-04-25,2025-05-02,First Class,CUST4745,Customer 833,Corporate,USA,Dallas,Texas,51015,South,PROD523,Office Supplies,Paper,Paper Model 146,5429.1,9,0.15,1253.28
ORD100171,2025-03-03,2025-03-06,Second Class,CUST1803,Customer 1352,Consumer,USA,Seattle,Washington,59786,West,PROD683,Furniture,Chairs,Chairs Model 953,5613.77,5,0.2,806.94
ORD100172,2025-10-19,2025-10-25,Same Day,CUST2887,Customer 690,Home Office,USA,San Francisco,California,56160,West,PROD273,Technology,Copiers,Copiers Model 243,6208.78,6,0.1,972.21
ORD100173,2025-11-15,2025-11-16,Standard Class,CUST2689,Customer 564,Home Office,USA,Chicago,Illinois,40334,Central,PROD169,Technology,Copiers,Copiers Model 824,56.05,1,0.2,12.56
ORD100174,2025-09-23,2025-09-27,Same Day,CUST1064,Customer 28,Home Office,USA,Los Angeles,California,82305,West,PROD521,Furniture,Bookcases,Bookcases Model 112,788.16,8,0.1,158.67
ORD100175,2025-11-21,2025-11-25,Second Class,CUST1438,Customer 3761,Consumer,USA,Philadelphia,Pennsylvania,78732,East,PROD252,Technology,Accessories,Accessories Model 346,367.51,9,0.1,93.33
ORD100176,2025-02-19,2025-02-23,Second Class,CUST3855,Customer 926,Corporate,USA,Seattle,Washington,99658,West,PROD947,Technology,Accessories,Accessories Model 968,6461.13,6,0.1,217.78
ORD100177,2024-02-27,2024-03-04,Standard Class,CUST3878,Customer 702,Consumer,USA,Philadelphia,Pennsylvania,75517,East,PROD965,Technology,Phones,Phones Model 544,988.23,2,0.15,153.98
ORD100178,2025-08-03,2025-08-07,First Class,CUST1190,Customer 3786,Consumer,USA,Miami,Florida,99709,South,PROD387,Furniture,Bookcases,Bookcases Model 656,316.25,1,0.05,91.85
ORD100179,2025-02-11,2025-02-12,First Class,CUST1665,Customer 2310,Consumer,USA,New York,New York,84277,East,PROD954,Office Supplies,Binders,Binders Model 969,746.89,4,0.2,161.48
ORD100180,2024-03-21,2024-03-26,First Class,CUST1219,Customer 401,Corporate,USA,Minneapolis,Minnesota,40427,Central,PROD958,Technology,Accessories,Accessories Model 177,1112.92,7,0.3,252.12
ORD100181,2025-04-06,2025-04-10,Second Class,CUST2457,Customer 2266,Corporate,USA,Miami,Florida,66603,South,PROD290,Technology,Copiers,Copiers Model 796,402.23,7,0.1,37.0
ORD100182,2025-01-24,2025-01-30,Second Class,CUST4029,Customer 1596,Corporate,USA,Chicago,Illinois,57277,Central,PROD209,Technology,Accessories,Accessories Model 193,360.61,4,0.3,3.75
ORD100183,2025-04-04,2025-04-09,Same Day,CUST1423,Customer 108,Consumer,USA,Boston,Massachusetts,56388,East,PROD667,Office Supplies,Paper,Paper Model 195,1080.55,5,0.0,114.77
ORD100184,2025-07-26,2025-07-28,Second Class,CUST3807,Customer 1560,Consumer,USA,Dallas,Texas,28198,South,PROD375,Furniture,Tables,Tables Model 408,6980.36,7,0.15,1448.1
ORD100185,2024-03-19,2024-03-22,First Class,CUST4867,Customer 1011,Home Office,USA,Dallas,Texas,91924,South,PROD607,Furniture,Chairs,Chairs Model 708,1092.48,3,0.15,87.32
ORD100186,2025-09-27,2025-10-01,First Class,CUST2803,Customer 1372,Corporate,USA,San Francisco,California,95332,West,PROD708,Furniture,Chairs,Chairs Model 239,7121.29,5,0.0,1065.81
ORD100187,2024-11-22,2024-11-25,Same Day,CUST4963,Customer 2359,Consumer,USA,Dallas,Texas,52714,South,PROD485,Technology,Copiers,Copiers Model 387,1648.97,4,0.15,460.68
ORD100188,2025-07-17,2025-07-18,Same Day,CUST4862,Customer 2902,Consumer,USA,Detroit,Michigan,67469,Central,PROD916,Furniture,Bookcases,Bookcases Model 398,4787.05,4,0.2,114.78
ORD100189,2024-06-06,2024-06-12,Same Day,CUST4232,Customer 1545,Consumer,USA,Boston,Massachusetts,68860,East,PROD712,Technology,Accessories,Accessories Model 590,983.2,3,0.3,5.71
ORD100190,2025-12-19,2025-12-26,Standard Class,CUST1447,Customer 3150,Consumer,USA,Minneapolis,Minnesota,96193,Central,PROD780,Technology,Copiers,Copiers Model 463,416.71,7,0.2,108.56
ORD100191,2024-12-05,2024-12-12,Same Day,CUST1433,Customer 44,Consumer,USA,Seattle,Washington,43913,West,PROD327,Technology,Phones,Phones Model 622,7158.61,10,0.3,357.11
ORD100192,2024-12-19,2024-12-20,Same Day,CUST1428,Customer 1211,Corporate,USA,San Francisco,California,21253,West,PROD218,Office Supplies,Paper,Paper Model 951,4990.23,8,0.3,399.92
ORD100193,2024-04-09,2024-04-13,Same Day,CUST2306,Customer 276,Corporate,USA,San Francisco,California,15856,West,PROD929,Office Supplies,Paper,Paper Model 827,6013.5,8,0.05,808.76
ORD100194,2024-09-06,2024-09-11,Second Class,CUST3260,Customer 656,Corporate,USA,New York,New York,83380,East,PROD536,Office Supplies,Storage,Storage Model 573,1685.7,2,0.3,352.27
ORD100195,2025-09-20,2025-09-22,Same Day,CUST3425,Customer 1760,Corporate,USA,San Francisco,California,10583,West,PROD821,Technology,Phones,Phones Model 319,2084.91,3,0.3,101.48
ORD100196,2025-01-09,2025-01-12,Second Class,CUST2874,Customer 467,Corporate,USA,San Francisco,California,97910,West,PROD983,Technology,Phones,Phones Model 601,12032.63,10,0.0,2539.69
ORD100197,2025-04-13,2025-04-18,Second Class,CUST4333,Customer 2760,Home Office,USA,Miami,Florida,48986,South,PROD729,Office Supplies,Storage,Storage Model 704,1058.76,7,0.2,80.04
ORD100198,2025-12-11,2025-12-13,Same Day,CUST2713,Customer 2443,Consumer,USA,Philadelphia,Pennsylvania,85340,East,PROD492,Furniture,Tables,Tables Model 533,896.73,2,0.05,76.14
ORD100199,2024-07-10,2024-07-13,Same Day,CUST3537,Customer 220,Corporate,USA,San Francisco,California,11256,West,PROD596,Technology,Copiers,Copiers Model 239,640.71,3,0.2,36.3
ORD100200,2025-03-30,2025-04-03,Second Class,CUST1338,Customer 2316,Consumer,USA,San Francisco,California,38905,West,PROD399,Technology,Copiers,Copiers Model 133,7026.79,8,0.15,805.9
ORD100201,2025-05-22,2025-05-27,Standard Class,CUST3345,Customer 468,Corporate,USA,Houston,Texas,81186,South,PROD943,Technology,Accessories,Accessories Model 475,2185.76,3,0.15,484.72
ORD100202,2024-09-10,2024-09-13,Standard Class,CUST2842,Customer 1077,Corporate,USA,Philadelphia,Pennsylvania,21401,East,PROD549,Office Supplies,Storage,Storage Model 986,583.36,4,0.15,139.44
ORD100203,2025-10-09,2025-10-13,Second Class,CUST3523,Customer 571,Consumer,USA,New York,New York,37124,East,PROD924,Furniture,Bookcases,Bookcases Model 160,3772.54,10,0.3,540.33
ORD100204,2024-10-23,2024-10-28,First Class,CUST4901,Customer 3515,Home Office,USA,Miami,Florida,99037,South,PROD934,Office Supplies,Storage,Storage Model 197,4266.51,9,0.05,1029.15
ORD100205,2025-12-29,2026-01-01,Second Class,CUST4118,Customer 3456,Home Office,USA,San Francisco,California,61472,West,PROD601,Furniture,Tables,Tables Model 245,2733.77,3,0.3,13.4
ORD100206,2024-04-05,2024-04-09,First Class,CUST3845,Customer 3836,Corporate,USA,Miami,Florida,69597,South,PROD599,Office Supplies,Paper,Paper Model 435,7662.15,8,0.0,2406.2
ORD100207,2024-03-05,2024-03-12,Same Day,CUST1892,Customer 3966,Corporate,USA,Philadelphia,Pennsylvania,37767,East,PROD606,Furniture,Bookcases,Bookcases Model 374,5616.42,8,0.3,210.43
ORD100208,2024-12-17,2024-12-23,Standard Class,CUST1188,Customer 408,Home Office,USA,Dallas,Texas,70238,South,PROD116,Office Supplies,Storage,Storage Model 227,8149.96,10,0.05,1431.14
ORD100209,2025-10-27,2025-10-30,Second Class,CUST4581,Customer 3821,Corporate,USA,San Francisco,California,22234,West,PROD770,Office Supplies,Binders,Binders Model 469,9932.62,7,0.05,3007.82
ORD100210,2025-12-17,2025-12-24,Second Class,CUST2758,Customer 2685,Consumer,USA,Houston,Texas,22475,South,PROD101,Office Supplies,Storage,Storage Model 318,1819.76,3,0.0,257.77
ORD100211,2025-12-13,2025-12-16,Standard Class,CUST4523,Customer 1730,Home Office,USA,Chicago,Illinois,27324,Central,PROD589,Furniture,Bookcases,Bookcases Model 172,3284.4,4,0.2,-89.38
ORD100212,2024-05-20,2024-05-24,Second Class,CUST3627,Customer 2774,Consumer,USA,San Francisco,California,18966,West,PROD643,Furniture,Bookcases,Bookcases Model 676,967.52,2,0.0,304.09
ORD100213,2024-06-04,2024-06-08,Same Day,CUST4522,Customer 890,Consumer,USA,Philadelphia,Pennsylvania,23168,East,PROD243,Technology,Phones,Phones Model 870,7842.24,8,0.1,1556.09
ORD100214,2024-10-10,2024-10-16,Standard Class,CUST2016,Customer 2267,Home Office,USA,Philadelphia,Pennsylvania,88644,East,PROD838,Technology,Accessories,Accessories Model 722,2475.87,6,0.15,79.1
ORD100215,2025-02-05,2025-02-08,Standard Class,CUST4210,Customer 3678,Consumer,USA,Miami,Florida,74865,South,PROD495,Furniture,Bookcases,Bookcases Model 215,3734.78,5,0.05,682.93
ORD100216,2025-01-04,2025-01-07,Second Class,CUST2584,Customer 3526,Home Office,USA,San Francisco,California,65163,West,PROD474,Technology,Copiers,Copiers Model 659,2136.5,2,0.2,-56.36
ORD100217,2024-03-02,2024-03-09,Same Day,CUST3075,Customer 1174,Home Office,USA,San Francisco,California,75673,West,PROD885,Furniture,Chairs,Chairs Model 525,404.14,10,0.0,46.36
ORD100218,2024-11-13,2024-11-14,Second Class,CUST4990,Customer 3310,Consumer,USA,Minneapolis,Minnesota,80305,Central,PROD434,Office Supplies,Binders,Binders Model 500,6708.6,9,0.2,357.17
ORD100219,2024-04-28,2024-05-02,Standard Class,CUST2266,Customer 2729,Home Office,USA,Boston,Massachusetts,96252,East,PROD858,Technology,Accessories,Accessories Model 279,1527.32,4,0.0,500.03
ORD100220,2025-06-13,2025-06-20,First Class,CUST1683,Customer 1524,Consumer,USA,New York,New York,45227,East,PROD850,Technology,Phones,Phones Model 220,716.96,1,0.05,96.08
ORD100221,2025-10-04,2025-10-05,Same Day,CUST2864,Customer 2093,Corporate,USA,Boston,Massachusetts,17266,East,PROD611,Office Supplies,Paper,Paper Model 979,3682.49,9,0.0,1261.31
ORD100222,2025-06-05,2025-06-06,Standard Class,CUST4517,Customer 3535,Consumer,USA,San Francisco,California,42053,West,PROD147,Furniture,Tables,Tables Model 583,1628.32,2,0.2,7.49
ORD100223,2025-11-02,2025-11-06,Second Class,CUST2318,Customer 1017,Corporate,USA,Dallas,Texas,51934,South,PROD377,Furniture,Chairs,Chairs Model 945,966.89,1,0.2,178.11
ORD100224,2025-06-12,2025-06-13,Same Day,CUST1282,Customer 3593,Corporate,USA,Philadelphia,Pennsylvania,47002,East,PROD892,Office Supplies,Binders,Binders Model 965,8535.7,9,0.3,-138.25
ORD100225,2024-11-07,2024-11-13,Second Class,CUST2900,Customer 1509,Home Office,USA,Dallas,Texas,74665,South,PROD891,Furniture,Bookcases,Bookcases Model 894,4528.01,8,0.0,622.5
ORD100226,2025-07-08,2025-07-11,Standard Class,CUST4895,Customer 1373,Consumer,USA,Seattle,Washington,96154,West,PROD485,Technology,Phones,Phones Model 969,4199.85,3,0.0,240.12
ORD100227,2024-05-25,2024-05-31,First Class,CUST1381,Customer 180,Consumer,USA,Houston,Texas,78125,South,PROD522,Furniture,Bookcases,Bookcases Model 817,2543.89,4,0.15,20.27
ORD100228,2025-02-07,2025-02-08,Standard Class,CUST2781,Customer 2714,Consumer,USA,Dallas,Texas,41034,South,PROD398,Technology,Phones,Phones Model 367,7680.33,10,0.0,1852.22
ORD100229,2024-07-26,2024-07-28,Standard Class,CUST1636,Customer 433,Consumer,USA,Dallas,Texas,68925,South,PROD577,Technology,Copiers,Copiers Model 421,3726.44,6,0.1,298.43
ORD100230,2024-05-02,2024-05-03,Second Class,CUST4307,Customer 2811,Corporate,USA,Chicago,Illinois,89076,Central,PROD141,Technology,Accessories,Accessories Model 320,1619.4,4,0.15,112.55
ORD100231,2024-11-02,2024-11-05,Second Class,CUST1127,Customer 3900,Corporate,USA,Houston,Texas,69270,South,PROD669,Furniture,Bookcases,Bookcases Model 866,2183.19,4,0.1,53.89
ORD100232,2024-08-15,2024-08-17,Second Class,CUST4373,Customer 1641,Corporate,USA,Los Angeles,California,99952,West,PROD745,Office Supplies,Binders,Binders Model 760,113.09,3,0.0,33.83
ORD100233,2025-10-23,2025-10-27,Second Class,CUST1376,Customer 3708,Corporate,USA,Philadelphia,Pennsylvania,26059,East,PROD143,Technology,Accessories,Accessories Model 572,2991.6,2,0.0,327.06
ORD100234,2024-06-25,2024-06-28,Second Class,CUST4720,Customer 767,Corporate,USA,New York,New York,46681,East,PROD556,Technology,Accessories,Accessories Model 252,378.62,7,0.15,73.82
ORD100235,2025-07-17,2025-07-21,Standard Class,CUST1359,Customer 1146,Corporate,USA,Philadelphia,Pennsylvania,27987,East,PROD529,Technology,Copiers,Copiers Model 304,1278.92,4,0.3,68.55
ORD100236,2025-05-11,2025-05-14,First Class,CUST2590,Customer 1108,Consumer,USA,Seattle,Washington,13416,West,PROD426,Technology,Phones,Phones Model 711,2702.28,7,0.3,252.27
ORD100237,2024-08-26,2024-08-28,Standard Class,CUST2015,Customer 2691,Consumer,USA,Los Angeles,California,44934,West,PROD646,Office Supplies,Binders,Binders Model 935,3513.6,8,0.2,510.16
ORD100238,2025-12-15,2025-12-18,Standard Class,CUST3881,Customer 2870,Corporate,USA,New York,New York,84403,East,PROD677,Technology,Accessories,Accessories Model 245,1599.58,6,0.05,332.32
ORD100239,2025-09-08,2025-09-10,Standard Class,CUST3156,Customer 1958,Consumer,USA,San Francisco,California,53481,West,PROD728,Technology,Accessories,Accessories Model 306,194.28,3,0.15,1.33
ORD100240,2024-05-25,2024-06-01,Standard Class,CUST4467,Customer 2156,Corporate,USA,San Francisco,California,19506,West,PROD482,Technology,Phones,Phones Model 821,314.59,6,0.0,71.09
ORD100241,2025-03-23,2025-03-30,Same Day,CUST3659,Customer 1300,Consumer,USA,Minneapolis,Minnesota,83659,Central,PROD810,Furniture,Tables,Tables Model 728,998.77,5,0.1,57.18
ORD100242,2024-05-10,2024-05-12,Standard Class,CUST4886,Customer 2876,Home Office,USA,Houston,Texas,61327,South,PROD971,Technology,Copiers,Copiers Model 889,1208.95,3,0.15,237.62
ORD100243,2025-05-23,2025-05-25,First Class,CUST4052,Customer 319,Consumer,USA,New York,New York,55457,East,PROD427,Technology,Accessories,Accessories Model 271,9183.43,10,0.05,562.33
ORD100244,2025-12-10,2025-12-11,First Class,CUST2051,Customer 3224,Consumer,USA,Philadelphia,Pennsylvania,10167,East,PROD149,Technology,Copiers,Copiers Model 495,188.01,6,0.15,9.95
ORD100245,2025-01-19,2025-01-20,Same Day,CUST4230,Customer 3540,Home Office,USA,Minneapolis,Minnesota,95323,Central,PROD876,Office Supplies,Binders,Binders Model 803,7883.87,7,0.15,751.88
ORD100246,2024-04-17,2024-04-18,First Class,CUST1696,Customer 3637,Corporate,USA,Los Angeles,California,31090,West,PROD849,Office Supplies,Binders,Binders Model 176,44.74,1,0.1,3.95
ORD100247,2024-06-17,2024-06-22,Same Day,CUST1643,Customer 220,Consumer,USA,Boston,Massachusetts,53397,East,PROD310,Technology,Copiers,Copiers Model 294,368.87,8,0.3,78.47
ORD100248,2024-04-08,2024-04-09,Same Day,CUST3341,Customer 2252,Corporate,USA,Minneapolis,Minnesota,30131,Central,PROD155,Technology,Copiers,Copiers Model 469,8081.25,9,0.1,801.82
ORD100249,2024-06-23,2024-06-29,First Class,CUST1335,Customer 1940,Consumer,USA,Boston,Massachusetts,50416,East,PROD903,Furniture,Tables,Tables Model 507,2681.91,10,0.15,-6.11
